"","date","username","text"
"1137","2020-01-21 23:02:18","ilovespraymount","It's called a journey because we usually end up in a different place to where we started. I had crushing panic and spiking anxiety after I sought to absorb and resolve problems that weren't my own. #LosingIt #mentalhealth #MentalHealthMatters #LGBT"
"1138","2020-01-21 23:02:13","NEUROSEC_Ox","Really important findings from this session courtesy of @ICRC: 73% of millenials recognise mental health is just as important to safeguard in victims of conflict as physical health. This is a key focus of one of our #LancetGMH Young Leaders, @ukachukwuchinwe! We urgently need..."
"1139","2020-01-21 23:02:11","uandme4life","Crazy thing is people make fun of drug attics and people with mental health issues everyday on here. But Delonte is a public figure we’re supposed to go the extra mile? But they won’t bother helping the crack attics in their neighborhoods"
"1140","2020-01-21 23:02:10","dneige89","Hugs #NationalHuggingDay #MentalHealthMovement @NAMIAdvocacy @NAMICommunicate #mentalhealth #DepressionIsReal #Anxiety #Families #healthcarehttps://twitter.com/jpbrown5/status/1219632801340895234 …"
"1141","2020-01-21 23:02:09","talonivee","Mental health update - I’m not there yet, but progress has been made! I’ve been able to control the panic attacks, the anxiety can still be bad but I’ve managed to narrow it down to what makes me anxious. Health. Which for someone who has regular check ups for UC, not ideal..."
"1142","2020-01-21 23:02:05","NicoleA59808566","Compelling watch Claire. Well done to all involved in helping showcase the amazing work of our Notts mental health teams and to the families who were brave enough to share their stories!"
"1143","2020-01-21 23:02:03","_betterthanyou2","I spent 2 hours crying in a public washroom. Come home for 2 minutes and already want to go back to that public washroom to cry. I’m sorry I’m moody but I can’t eat for the next 24 hours and I don’t see my therapist for another 3 weeks. My mental health is please be patient"
"1144","2020-01-21 23:01:58","sailor_jerry","Lovely friend tagged me in a Facebook post by a clinic that are holding an open day for recruiting mental health nurses. Lovely gesture, but I can't attend as I've been an inpatient at the hospital 3 times..."
"1145","2020-01-21 23:01:55","kevinisenbart","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"1146","2020-01-21 23:01:47","Ron_Tusler","According to the Office of Children’s Mental Health, 21% of Wisconsin students have a mental illness. That’s way too many! Click the link below to watch my video to see what Assembly Republicans are doing to address children's mental health. https://www.facebook.com/RepRonTusler/videos/181326826572654/ …"
"1147","2020-01-21 23:01:43","heavensbug","@Channel4 Losing it was a hard watch tonight - we’ve experienced what Briena and her family have gone through with my autistic daughter. Hearing a young child talk about killing themselves is incredibly distressing. #autisticgirls #mentalhealth #LosingIt"
"1148","2020-01-21 23:01:37","Nick11803","Y'all are literally disgusting. Always praying that you should be aware of mental health and hating on Koreans for insulting idols, but when someone, that you (understandably) don't like, revealed her struggles you write things like ""idc"" or ""clout"" fcking hypocrites"
"1149","2020-01-21 23:01:37","saffronlaww","Muslims don’t actually wanna talk about mental health, we just wanna talk about how we don’t talk about mental health & im tired of it"
"1150","2020-01-21 23:01:32","cdncoachk","Fairly significant mental health issue at work? Hopefully he gets the help he needs... good to see players reaching out..."
"1151","2020-01-21 23:01:31","torytortilla1","Don’t let anyone tell you mental health isn’t important."
"1152","2020-01-21 23:01:31","Michaelsellskc2","I am more of an extrovert, where my wife is an introvert until she gets to know someone. What are you? #mentalhealth #empath #selflove #introvert #healthyliving #bosshomes #russellwillhustlepic.twitter.com/L1FARFOCxA"
"1153","2020-01-21 23:01:28","Blahismymood","My phone screen now represents half of my mental health now"
"1154","2020-01-21 23:01:27","PMHPUK","If you are a mum , friend or family member and you are watching #Losingit on Channel 4 and can identify with the emotions shown by the brave women sharing, take a look at this link for details on how to access support for maternal mental health: https://smalltimemum1.wordpress.com/2018/10/10/new-how-and-where-to-access-help-and-support-for-maternal-mental-health/ …."
"1155","2020-01-21 23:01:27","talk2lauren","Hot chocolate or coffee? What can’t you live without? For me, it’s hot chocolate! ---------------- #talk2lauren #laurenpresutti #mentalhealth #mentalillness #psychology #socialwork #counseling #therapist #psychotherapistpic.twitter.com/JXuHaAwaEN"
"1156","2020-01-21 23:01:26","pure_pilates850","Plans tomorrow? Schedule some time for your physical body and your mental health... #loveyourselfpic.twitter.com/SgnwgHCJ5B"
"1157","2020-01-21 23:01:26","HDMentalHealth","Check out Kylas channel, she releases some rad stuff and some some real stigma breaking stuff too. Love when people share their stories, it's always an inspiration.https://twitter.com/kyeluh/status/1219756423334236161 …"
"1158","2020-01-21 23:01:23","Aliciamburrow","I’ve just signed the voice petition calling for world leaders to take more action on #mentalhealth – #SpeakYourMind too at http://voice.gospeakyourmind.org #40seconds YOU CAN SIGN IT TOO!"
"1159","2020-01-21 23:01:21","LyndseyFennelly","The hardest part about Delonte West videos & shares is what if the ER @MaryGreeley released videos of me at my worst? Yikes. I was hospitalized Jan 2013 & April 2018, neither time making sense upon entry. When compassion isn’t present, more damage is done. #mentalhealth"
"1160","2020-01-21 23:01:18","breethelocal","there should be no hate at all actually because y’all are making fun of him for taking a mental health break because like obviously y’all have never had a mental breakdown before cause jack deadass said himself he recently had a panic attack and some stans don’t know how to act"
"1161","2020-01-21 23:01:17","davidofhook","Transgender is largely a mental issue, why is @OxfordUnion turning it's back on those with mental health issues?"
"1162","2020-01-21 23:01:16","JadeBarr19","Wow, what a 1st episode, really good to have an insight view, from two of my interests, I am a 1st year student mental health nurse, so has been a very good eye opener! Will be watching next weeks too. Fantastic team @NottsHealthcare"
"1163","2020-01-21 23:01:13","CrisisCXNs","How does your company support mental health in the workplace? We offer trainings for organizations to do just that. Contact us to learn more! In the meantime, see how NAMI Southwest Missouri is working to do this in their area! http://ow.ly/lI6450xXoVN"
"1164","2020-01-21 23:01:12","HealthcareStaf3","A shortage of psychologists in regional Victoria is not just affecting those in need of mental health services, it is now raising concern among the profession http://ow.ly/fxYA50xXHbI"
"1165","2020-01-21 23:01:10","AbigailSPaul","Congrats @storyfilms_tv @Channel4 for an important documentary and thank you to the families who took the brave step of sharing their #mentalhealth stories with us to expand understanding and shift attitudes #docosforsocialchange #losingithttps://twitter.com/storyfilms_tv/status/1219755903253123073 …"
"1166","2020-01-21 23:01:07","taraglcsw","There is the old adage advising to do something that scares you everyday. What this really means is that if you want to accomplish a goal, you will ultimately feel at some point uncomfortable. In our discomfort, we find growth and development. #mentalhealth"
"1167","2020-01-21 23:01:06","BEARDEDINVEST0R","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20. #ptsd #Awareness is to #BeAlive"
"1168","2020-01-21 23:01:06","AlishaValerie","#LosingIt #OurMentalHealthEmergency #NowWatching on @Channel4 +1. I love that these brave people have agreed to take part in this new show, it will really give some people insight about what it's like to struggle with mental health and how heartbreaking it can be. x"
"1169","2020-01-21 23:01:05","ScouseArchitect","It's all the rage to accuse people of feigning their mental health. They don't care because it's not happening to them or their friends or family; at least they assume it's not. Be well."
"1170","2020-01-21 23:01:04","alexdmasonPR","Wow, a very difficult programme to watch #LosingIt. But such important insights into what’s its like to live with/experience mental health issues. There is always hope and help. Excellent work @Channel4 #MentalHealthAwareness"
"1171","2020-01-21 23:01:01","ManhattanInst","Anti-stigma advocates put the cart before the horse by seeing the elimination of prejudice against the mentally ill as the cause of systematic mental-health-care reform rather than its effect. http://bit.ly/2RlPYtD via @stephendeide @NationalAffairs"
"1172","2020-01-21 23:00:59","CarrickYMCA","We’re always looking at ways to help young people CONSIDER and EXPLORE their Mental Health. - and TODAY we had... • Drop In • Afterschools • The Big Meal • Project Five • Volleyball • The Big Step Challenge #YMCA #Carrickfergus #YESCarrickferguspic.twitter.com/6dB6tvxIqR"
"1173","2020-01-21 23:00:59","ArtTheClown1","Isn’t this the same as Mental Health Awareness Month?"
"1174","2020-01-21 23:00:58","wheels4016","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"1175","2020-01-21 23:00:58","mentalhealthMD","You can boost your #mentalhealth just by making it a priority. Here are some ways to help you accomplish this: https://www.realsimple.com/health/mind-mood/mental-health-strategies …"
"1176","2020-01-21 23:00:55","briesupportinfn","Ive been watching #loosingit about mental health, now Im going to bed"
"1177","2020-01-21 23:00:53","effytalkslife","Just did my first Instagram live and I didn’t die. If you want to learn more about hostels, pros and cons and the story from my worst experience you can check it out here http://Instagram.com/effyshowslife"
"1178","2020-01-21 23:00:52","NAMIMass","#Sharing a story about your #personal experiences with #mentalhealth challenges can help in your own #recovery as well as provide #encouragement and #support to others with similar experiences http://ow.ly/i0p330qaCDI pic.twitter.com/Y2GaS2S7SP"
"1179","2020-01-21 23:00:51","ChrisLewisLLS","WELLNESS is more than physical health. The #mentalhealth of employees is just as important - if not more. pic.twitter.com/QuZBNsJpmr"
"1180","2020-01-21 23:00:51","RosesInTheOcean","Have you ever taken a mental health day from work? You aren’t alone if you have. This article from ABC Online talks through the guilt often associated with taking a mental health day https://ab.co/36a1Jcj"
"1181","2020-01-21 23:00:44","CryingCrows1","It's okay now, they didn't make my mental health much worse seeing as it was already in the gutter by that time for other reasons. In case my tweets and other things didn't already give it away my self-esteem is low. It's never really been that high anyway."
"1182","2020-01-21 23:00:42","YoChillSwill","mannn i hope somebody real close to him tell us how it got this bad.. what the timeline was like after leaving the nba and his agent leaving and this. i know mental health ain’t nothing to play with, somebody had to see where this was going"
"1183","2020-01-21 23:00:41","Grandz_229","These ain’t funny at all. People out here struggling with Mental Health issues and instead showing compassion y’all aasholes wanna laugh https://twitter.com/thaarchitect/status/1219600890111373312 …"
"1184","2020-01-21 23:00:40","TaraAuty","Losing it has just cemented how much I want to work for CAMHS and help make a difference to children’s mental health"
"1185","2020-01-21 23:00:40","CancerDotNet","Life after cancer is emotionally challenging. @BIDMChealth oncology social worker Hester Hill Schnipper, LICSW, OSW-C, describes 5 signs of distress and how you can find help. http://bit.ly/2InkPnD #cancersupport #distress #mentalhealth #mentalhealthmatters"
"1186","2020-01-21 23:00:38","troyweaver","Why Is Mental Health Important? Mental disorders are among the most common causes of disability. The resulting disease burden of mental illness is among the highest of all diseases. In any given year, an estimated… https://www.instagram.com/p/B7mW_mlBKQE/?igshid=ooq61bsa47s8 …"
"1187","2020-01-21 23:00:37","JFClaude_GC","Mental Health and First Responders: How Their Jobs Can Cause More than Just Stress -- Occupational Health & Safety https://ohsonline.com/articles/2020/01/21/mental-health-and-first-responders-how-their-jobs-can-cause-more-than-just-stress.aspx?m=1 …"
"1188","2020-01-21 23:00:31","FOX_Chattanooga","Alarming videos of former NBA player Delonte West spark mental health discussion https://foxchattanooga.com/news/nation-world/alarming-videos-of-former-nba-player-delonte-west-spark-mental-health-discussion …"
"1189","2020-01-21 23:00:31","dman25388318","Please read it again!! #MentalHealthAwareness #mentalhealth #PositiveVibes #energyhttps://twitter.com/stevebartlettsc/status/1219703331205066759 …"
"1190","2020-01-21 23:00:29","garyhepburn","This morning, The Chang School co-presented with our partners at @CentennialEDU and @GBCollege on the 'Art of Serious Game Design' at the 2nd international E21 Consortium symposium. Learn about the Mental Health Assessment game: http://ow.ly/wOhx50y0TSs @eCampusOntario"
"1191","2020-01-21 23:00:29","miyaonigiris","Me: *always trying to spread awareness for mental health* Also me: *doesn't tell ppl when I'm feeling off when they ask if I'm okay*"
"1192","2020-01-21 23:00:28","docweighsin","Chronic stress can be detrimental to health. Here are 19 engaging activities that can help relieve stress and restore life balance. #Stress #Mentalhealth #depression #relaxation @danielamcvick http://ow.ly/BzGz50y10Gf pic.twitter.com/ZewKP7RL16"
"1193","2020-01-21 23:00:28","newschannelnine","Alarming videos of former NBA player Delonte West spark mental health discussion https://newschannel9.com/news/nation-world/alarming-videos-of-former-nba-player-delonte-west-spark-mental-health-discussion …"
"1194","2020-01-21 23:00:27","sarasbellum","How about a national lottery to put your face on a US coin, limited edition, only produced for a year. The money raised goes to free mental health services including meds for all and housing if the individual is homeless."
"1195","2020-01-21 23:00:25","1JULIEANDERSON","It is never what you want or what you expect And it is never ever fair So why can’t I ever learn? ""My String of Lights"" from @EmilyAlgar via @femininecollect https://buff.ly/2FKb1AI #TuesdayThoughts #poetrycommunity #relationships #mentalhealth pic.twitter.com/PGyTjJ71lI"
"1196","2020-01-21 23:00:24","IceyK8","Guns are not the problem! Mentally unstable individuals are. We don’t have a gun problem we have a mental health problem. #MentalHealthAwarenesshttps://twitter.com/charliekirk11/status/1219749965775261696 …"
"1197","2020-01-21 23:00:23","HealthyPlace","I hope today has been good to you so far. See you soon. :) Amanda == #mhsm #mhchat #quotes #inspirationalquotes #mentalhealth pic.twitter.com/1uEBSfyS9O"
"1198","2020-01-21 23:00:23","nancyegiraldo","Mental Health and First Responders: How Their Jobs Can Cause More than Just Stress -- Occupational Health & Safety https://ohsonline.com/articles/2020/01/21/mental-health-and-first-responders-how-their-jobs-can-cause-more-than-just-stress.aspx … #firstresponders"
"1199","2020-01-21 23:00:23","MomentumforMH","One woman writes a letter to her younger self about her experience with PTSD: ""So here is what I wish you knew now, but am so excited for you to learn."" https://www.yahoo.com/lifestyle/younger-self-healing-ptsd-114719686.html … #mentalhealth #PTSD"
"1200","2020-01-21 23:00:22","rtsmallstreams","England's Top Mental Health Nurse: Games Push Kids to Gamble https://news.legiongc.com/56874db0"
"1201","2020-01-21 23:00:20","TheDevinaKaur","At @SexyBrilliantbr our mission to share more LOVE in the world with the radical idea that we can accept & love ourselves just the way we are! FREE resources on http://www.SexyBrilliant.com . . #SEXYBRILLIANT #Speaker #MentalHealth #SocialMedia #WomenWhoCode #Marketing #indiapic.twitter.com/W9zydUkYJa"
"1202","2020-01-21 23:00:20","GoodMentalHeal","5 Powerful Ways to Stop Worrying About What Others Thinkhttps://buff.ly/2NFh6CR"
"1203","2020-01-21 23:00:18","pasnupe1k","Pray for Delonte West #NBA #ALUMNI #mentalhealth #2020"
"1204","2020-01-21 23:00:18","JontelKate","I highly recommend utilizing daily mood/ self-care habit trackers especially for those with chronic mental health issues. It is one way to notice triggers or patterns that may not have been noticed before. This may help one to recognize episodes before they become debilitating"
"1205","2020-01-21 23:00:16","pholly22","Such a heartbreaking and real insight to mental health. Well done for showing it and raising that awareness #LosingIt"
"1206","2020-01-21 23:00:14","BoldedScience","Having projects outside of the lab can improve your #mentalhealth. When experiments fail, you can still succeed as a teacher, SciCommer, advocate, or mentor. #Phdchat #scicomm #research"
"1207","2020-01-21 23:00:14","meds_meltdowns_","That's a really great thing that you want to do. If we can use our own experience to help even one person, then we're making a difference. I'd love to train to be a mental health nurse one day"
"1208","2020-01-21 23:00:11","rmisbby","I don't watch basketball , but now y'all wanna worry abt mental health when you see a video of delonte west . i wish the best for him honestly , but y'all should've been worried about mental health YEARS AGO. parents didnt care abt it before , y'all fake."
"1209","2020-01-21 23:00:10","holycometz_wp","i know it sounds cliche but i honestly mean it. if you ever need to talk / vant / rant or just need someone to be there to hear you. my dm’s are always open. you can voice memo aswell. whatever you need. your problems, opions, stress & mental health is/are valid!"
"1210","2020-01-21 23:00:09","Made_In_Japan76","Mental Health Advocate that publically shames another women's looks."
"1211","2020-01-21 23:00:08","TheNewsGuard","Researchers surveyed the gut microbiomes of 40 school-aged children from a range of psychosocial environments and with a variety of subclinical mental health symptoms. https://www.thenewsguard.com/news_paid/researchers-find-link-between-child-behavior-and-their-microbiome/article_443c8e28-3c96-11ea-b904-b3523fd405a5.html#utm_campaign=blox&utm_source=twitter&utm_medium=social …"
"1212","2020-01-21 23:00:07","BPDCouncillor","I lost everything due to my mental health was shamed aswell, was found on a cliff edge I lost my job, a project I created from nothing, friends and I still can’t walk with people directly behind me and struggle at council when people sit behind me but yeah it’s fashionable https://twitter.com/matthaig1/status/1219755494946025472 …"
"1213","2020-01-21 23:00:05","DonataIandolo","Join us for the follow-up edition of last year's @mcaauk workshop “An open and frank discussion about mental health in an academic setting”. For more information and to register: http://tiny.cc/jlo0iz @Eurodoc @Ben_Bleasdale @RachelVitae1 @Kateatkin @juditavivas @mcaauk"
"1214","2020-01-21 23:00:04","uncrushed_org","**PERSONAL EXPERIENCE** I’M HAVING AN EXISTENTIAL MIDLIFE CRISIS | KASEY JONES “I WANT TO CHANGE MY LIFE. I WANT TO FIND A NEW SENSE OF MEANING. I WANT TO RECONNECT TO THE MEANING THAT ONCE DROVE EVERYTHING I DID” http://bit.ly/38nDJne #Anxiety #Depression #MentalHealth pic.twitter.com/I18SObhTmj"
"1215","2020-01-21 23:00:00","AllJobsUT","Mental Health Professional 28456 - Clearfield, UT https://jobs.utah.gov/jsp/utjobs/single-job?j=5355759 …"
"1216","2020-01-21 23:00:00","CheckPointOrg","Young people can be champions of change in mental health care https://www.theguardian.com/healthcare-network/2018/may/30/young-people-champions-change-mental-health-care?CMP=share_btn_tw …"
"1217","2020-01-21 22:59:57","revelizafleming",". @revlund on mental health stuff"
"1218","2020-01-21 22:59:57","enbybunny0","Me? Suicidal? Nah no way I wasn't doing good for only 48 hours before my mental health literally got thrown away and stomped on"
"1219","2020-01-21 22:59:53","Rachel_A_","""Mental health illness... But make it fashion"" https://twitter.com/matthaig1/status/1219755494946025472 …"
"1220","2020-01-21 22:59:52","jowettclare29","Mental health is really becoming so common..... Suffered myself from it & not nice but to watch a child with mental health is so upsetting #MentalHealthMatters"
"1221","2020-01-21 22:59:48","SaliWho","That’s good. My neuro’s is terrible. Terrible about LGBT+ stuff, mental health... epilepsy generally. Oh, and women. He thinks I’ll change my mind about wanting kids (I was asking him about valproate) then he thought maybe I don’t want kids because I’m a lesbian, which I’m not."
"1222","2020-01-21 22:59:47","spintheiryarns","my personal feeling on athlete salaries is that they're deserved not for """"""""entertainment value"""""""" but for the high risk of destroying their physical and/or mental health young and having to live on whatever they've earned by like age 35"
"1223","2020-01-21 22:59:45","HispanicHealthy","You can take scientifically validated steps to improve your mental outlook, and -- because the mind and body are entwined -- these behaviors also will improve your overall health. Read more at: https://bit.ly/30yiFYs #mentalhealth #healthypic.twitter.com/mYw6O0yPWj"
"1224","2020-01-21 22:59:45","treydar2","@BAM__MARGERA @DrPhil you two should reach out and help @AB84 he’s clearly going through some mental health issues. I’m not joking. Its sad to see a talent like that not being helped."
"1225","2020-01-21 22:59:45","GlockEllis","take off work tmrw n we go to the beach in the name of mental health https://twitter.com/damnitsjocelyn/status/1219756214298476545 …"
"1226","2020-01-21 22:59:42","BrianallVIXll","Mental health is a joke in the black community. Clearly, folks don’t take the shit serious. Smh."
"1227","2020-01-21 22:59:41","ShannonMcQuill2","It’s a pattern now watching people girls mostly cry about there “mental health” on here then under the now viral tweet “follow me on insta” were there is just self indulged selfies of them everywhere ATTENTION SEEKERS"
"1228","2020-01-21 22:59:35","MooMooSSB","People will do anything for a crumb of pussy except excersize and work on their mental health."
"1229","2020-01-21 22:59:32","kasbX_","I cant believe there are people actually tweeting negative and rude comments about this mental health programme! the programme is to raise awareness! if you don't like it or agree with anything on it THEN DONT WATCH #LosingIt"
"1230","2020-01-21 22:59:32","ezkappdo","Admitted years ago to hx of some mental health issue, though don't think that matters too much IMO. Poss why he never continued in field and get the opinion he doesn't need to work. Read some of his longer comments & you will get the idea. Student under Leland Prichard"
"1231","2020-01-21 22:59:31","Jamz129","Right, also I think many would benefit from and are desperately in need of mental health help and addiction rehab??"
"1232","2020-01-21 22:59:26","Nolan_Waters87","Please seek the help of a mental health professional."
"1233","2020-01-21 22:59:20","yougoodman16","Can we now all come to agreement that they are all completely useless when it comes to #ADOS and put someone else in there who doesn't confuse illegal migrants with #ADOS. Right now, our chapters should be creating their replacements."
"1234","2020-01-21 22:59:18","ilovespraymount","#MentalHealth is absolutely vital and we need to talk about it. We need to shout about it and we need to reach our arms wide open because you never know what challenges someone is facing. Take ownership over your mental health and start the journey today to a more centred you."
"1235","2020-01-21 22:59:17","BPDCouncillor","I lost everything due to my mental health was shamed aswell, was found on a cliff edge lost my job, a project I created from nothing, friends and I still can’t walk with people directly behind me and struggle at council when people sit behind me but yeah it’s fashionable"
"1236","2020-01-21 22:59:14","Kosherart","I feel this so much. I had a hard time finding fulfilling work on my career path & my mental health declined. Working the 9-5 deal was doing things to me. I was “let go” when one employer decided to downsize. I’ve been a stay at home spouse (& mom) for 13 years now.>"
"1237","2020-01-21 22:59:13","homelessaussie","Bushfire support from Federal Government with $76 million for mental health services for victims. https://www.abc.net.au/news/2020-01-12/federal-government-funds-for-mental-health-in-fires-crisis/11860660 …pic.twitter.com/wNzWxwJhrj"
"1238","2020-01-21 22:59:12","testisfidelis","Absolute Freedom Without Truth ends in Slavery ""a life of nothingness, the very definition of damnation"" PopeBenedict #Atheist abortion #SSM Mental Health suffers https://christsfaithfulwitness.blogspot.co.at/2017/12/truth-or-consequences.html#.WkL7UyPMzXQ … Neo-thomist Josef Pieperpic.twitter.com/3W4PPJ8EoT"
"1239","2020-01-21 22:59:07","maidofyorkshire","#mentalhealth#losingit . Really important to have this insight to aid understanding . Enormous respect to the courageous families and people experiencing mental health illness for sharing their stories in this way ."
"1240","2020-01-21 22:59:01","SOAR12steps","FREE RECOVER DOC/FILM FOR ALL! (Stream FREE RIGHT NOW!on our website, click below)! Want to understand addiction & mental health? ""FREE TO THE WORLD!"" Funny, sad, funny, heartwarming & inspiring! https://buff.ly/2GmyaLj - #patriots #tombrady #tiffanyhaddish #tombrady #ma"
"1241","2020-01-21 22:58:59","sashimienak","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"1242","2020-01-21 22:58:57","eggieslut","bringing this gem back for the sake of my mental health https://twitter.com/eggieslut/status/490862142757666817 …"
"1243","2020-01-21 22:58:54","SuzzanneQ","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"1244","2020-01-21 22:58:54","HDMentalHealth","I'm feeling alright now, did some work with the inlaws earlier and now I'm on my way to visit my mom with the kids. Planning on recording again tonight if I'm not too exhausted. My last diary of a manic should be released tomorrow (barring no technical issues). #YouTuber"
"1245","2020-01-21 22:58:54","PapiPriscilla","Thank you for sharing. Here as a support"
"1246","2020-01-21 22:58:51","rantingsofalady","Thank you to all my colleagues at @NottsHealthcare for all the work you do #ItsOkToAskForHelp #ItsOkToTalk #mentalhealth #MentalHealthAwareness #MentalHealthMatters #LosingItpic.twitter.com/cXBQpzb0mb"
"1247","2020-01-21 22:58:51","health_patient","Do you have to be in need of immediate care and control at the actual point that s136 is invoked or could it apply to an earlier incident where person is now calm and safe? @MentalHealthCop #policepowers #mentalhealth"
"1248","2020-01-21 22:58:47","LambAgent","I follow fewer Americans. I have also developed a habit of turning off the news when American politics comes on TV. It's better for my mental health this way. I'd rather stories on snow and doughnuts and the Royal family."
"1249","2020-01-21 22:58:46","MentalHealthNu6","The first draft is always the hardest in my opinion. Aim for motivation, not perfection pic.twitter.com/7wnb035Te0"
"1250","2020-01-21 22:58:38","CodieKinz","Nothing is held back. We literally cover how to register as self-employed, how to find your pricing, how to look after your mental health when working on your own. I WILL LITERALLY SEND YOU JOBS THAT I FIND THAT ARE PERFECT FOR YOU TO PITCH FOR"
"1251","2020-01-21 22:58:38","damnitsjocelyn","i need a fuckin mental health day honestly"
"1252","2020-01-21 22:58:37","jameirex","Watching losing it on channel 4 makes me feel so privileged to be in a position to help children with their mental health before it escalates Early intervention is key!! Be kind"
"1253","2020-01-21 22:58:36","MateMental","Let's chat and get you both involved in my #mentalmate campaign? Please follow me and we can chat. #mentalhealth #MentalHealthAwareness #MentalHealthMatters #mentalillness #KeepFighting #LetsTalkMore #SharingIsCaring"
"1254","2020-01-21 22:58:36","Mrsdelboydave","The programme on C4 tonight about mental health. This geezer thinks the 11 year old who is suicidal just needs a good slap."
"1255","2020-01-21 22:58:30","areumsbaby","The way the same people preaching about mental health are celebrating and manking fun of her just because they exposed their oppas. Yeah you’re not exactly better. https://twitter.com/allkpop/status/1219750679360737281 …"
"1256","2020-01-21 22:58:25","carajane16_","Don't complain about mental health issues, when you smash drugs every weekend it is called a comedown"
"1257","2020-01-21 22:58:23","Nicksy200","Not sure that 'Losing It' is a great title for a series about mental health emergencies @Channel4..."
"1258","2020-01-21 22:58:20","DrPaulAtkinson","@juyi_glos is Gloucestershire ICS's solution to shared records. We have a very mixed estate in the region with 3 out 4 GP systems, acute, community and mental health all on different EPRs also. With @KainosEvolve built a cloud hosted shared sol which is improving care every day!"
"1259","2020-01-21 22:58:18","speaknowghs","welcome to speak now! our mission is to promote the education, awareness, and normalization of mental health in a public school setting. our website is currently under construction and planning, and we appreciate your support and patience! stay strong pic.twitter.com/B3Xk9B9wfQ"
"1260","2020-01-21 22:58:17","_brianblessed","I’m ruining my mental health lmao"
"1261","2020-01-21 22:58:07","Megheartt","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"1262","2020-01-21 22:58:02","TheRoHub","There also needs to be more resources for individuals with mental health disorders. Especially war veterans. How is it that you can fight in a war , come home w/ extreme PTSD and there be no resources to aid you? It’s sick."
"1263","2020-01-21 22:58:00","UniMelbMDHS","Research from the first global review into youth detention has found that it is our most disadvantaged and unwell young people who end up behind bars. @sheffielduni @MCRI_for_kids @Psychunimelb @HlthEquityMDHS1 #mentalhealth #adolescenthealthhttps://bit.ly/2ReJAFT"
"1264","2020-01-21 22:58:00","PowerlessSolar","And we appreciate it these accounts they make people happy, remember tho, to rest if you need it bc your mental health is more important!"
"1265","2020-01-21 22:57:58","mmckenz11","Good program. Well done for highlighting more about mental health."
"1266","2020-01-21 22:57:56","OculusWriter","Enemies of the #writer: mental health saps. Could be your workplace. Could be toxic people. Could be an invisible leech from Hell drinking your brain fluids. Whatever it is, weed the saps out or at least reduce them. You and your stories deserve that. #writerlife #author"
"1267","2020-01-21 22:57:54","PoliticsTBTimes","Florida lawmakers revisit post-Parkland school safety, student mental health https://trib.al/DElJ02A"
"1268","2020-01-21 22:57:53","jenni_bea","Some twitter comments during #LosingIt really are highlighting the stigma & lack of empathy that still surrounds mental health issues"
"1269","2020-01-21 22:57:49","pjones59","So part of the political warfare game now is to attack people based not only on their beliefs, but on their looks. I think that your first call tomorrow should be to a mental health professional."
"1270","2020-01-21 22:57:48","hannahboo___x","My heart breaks for that 11 year old girl. No 11 year old should want to die. Even people under 11 are suicidal and struggle with their mental health. Why on earth are we letting this happen. We need to find the root of all these problems and tackle them head on."
"1271","2020-01-21 22:57:47","lunavtae","i keep on typing a tweet abt complaining abt my fcked up mental health but i don't wanna scare anyone so i just delete it again"
"1272","2020-01-21 22:57:37","SPUCC_Ferguson","This morning on @stlpublicradio @NPR @STLonAir the new Salam Mental Health Services Clinic was featured. Click to hear interview w/ Drs. Ahmad & Mumtaz abt the importance of this work. You will also hear from Rev Chandler & Rev. Donna Pupillo of @DFCNMhttp://www.tinyurl.com/vv43fn3"
"1273","2020-01-21 22:57:36","laura_skaife","What a 1st episode! Well done @JulieGrant9, @NottsHealthcare, @storyfilms_tv & @SLJ85 for being brave enough to tell this story, which needs to be told. It will positively impact on the experience of so many people & their families #LosingIt #MentalHealthAwareness #mentalhealth https://twitter.com/slj85/status/1219745442688372736 …"
"1274","2020-01-21 22:57:31","Mohsin21A","For the sake of my own mental health and chicagos i really hope he isnt and braaks out next yr #Praying"
"1275","2020-01-21 22:57:31","namjuuIs","i think im gonna see the counselor my school offers for mental health tomorrow bc i don’t think i Can contain all this frustration and anger to myself much longer so yeah."
"1276","2020-01-21 22:57:25","roisinfw","@Channel4 “losing it - our mental health emergency”-filmed with empathy and sensitivity 4 all involved got to heart of what experiencing & supporting mental ill health 2recovery is all about. Tk u the amazingly brave Briena and family Laura and Craig and the fab @NottsHCLandOD"
"1277","2020-01-21 22:57:25","kaL12578","Mental health!"
"1278","2020-01-21 22:57:22","AndrewsChamille","Thank you to everyone involved in making and allowing being filmed for the #LosingIt documentary on @Channel4. Mental health support seems to be a much underfunded service, change is needed. Support should be available to all irrespective of age."
